age,income,employment_length,loan_amount,interest_rate,home_ownership,loan_intent,historical_default,loan_status
72,39122,42,26727,5.893582836274158,Own,Personal,0,0
69,43956,27,64969,18.777211731510643,Other,Education,0,0
21,83879,2,29368,7.464014397820152,Mortgage,Business,1,0
73,78560,17,69531,9.876868793424062,Mortgage,Home,1,0
79,130310,33,40097,15.051102779082877,Own,Personal,0,0
41,175732,31,35984,8.554270384278166,Own,Personal,0,0
51,21168,28,51859,10.693726672829118,Other,Personal,0,0
47,65124,24,45291,20.759300733928892,Mortgage,Business,1,0
35,186969,25,66228,6.121826539903591,Own,Business,0,0
36,166104,38,93099,3.8906365580844744,Rent,Personal,0,1
48,72797,7,23150,9.552229058059442,Own,Business,0,0
77,55294,18,23061,11.760665641319198,Rent,Personal,0,0
77,194899,46,30178,14.481163489141057,Mortgage,Medical,0,1
36,23516,41,57790,10.565745012025161,Other,Business,0,0
66,170823,21,66696,20.167969105124516,Mortgage,Education,0,0
63,50373,28,16648,2.904348216374885,Mortgage,Business,1,0
36,142026,32,62779,11.930653378566833,Mortgage,Personal,0,1
39,50270,37,37672,10.791886037097306,Mortgage,Education,1,0
41,161458,44,70109,16.89430528855776,Other,Home,0,0
62,85184,45,61521,24.224353793640105,Own,Education,0,0
29,57879,34,35593,13.73863435246383,Other,Education,0,0
47,69597,42,14786,24.69816747965957,Other,Business,1,0
75,190204,2,95036,8.951736083003542,Other,Education,0,0
55,23626,18,10815,2.7099670484766034,Other,Education,0,0
70,105936,9,22966,5.810252851957493,Own,Personal,0,0
48,101515,26,14794,11.087872349815049,Mortgage,Business,0,0
53,75390,14,32423,9.2756799113367,Own,Personal,1,0
36,167717,10,22302,4.232245012617686,Own,Business,0,0
65,74144,46,62064,11.951182476886487,Mortgage,Home,1,0
62,164454,25,87800,9.776662748169944,Own,Education,1,1
53,24025,23,86140,4.820242070521084,Other,Business,0,0
47,194298,12,28835,8.810694004073905,Other,Education,1,0
72,99380,31,74356,22.38802927317398,Mortgage,Education,0,0
66,138910,36,50282,8.947123906254824,Mortgage,Medical,0,0
72,116055,3,53714,18.42097473456719,Mortgage,Personal,0,0
50,146189,12,68035,16.07708283212838,Other,Business,0,0
35,154515,8,24814,11.825166735392552,Mortgage,Home,0,0
69,41395,48,25089,7.497589646484391,Own,Medical,0,0
66,30725,33,74162,10.487338084956745,Own,Personal,1,0
76,53461,36,56831,15.618465909833985,Rent,Home,0,0
45,61115,47,33746,10.067323939235164,Rent,Home,0,0
76,130084,6,82673,6.942617972207332,Mortgage,Education,0,0
64,103732,0,52940,4.678643224507539,Rent,Personal,0,0
28,99557,11,87796,22.234639571920003,Other,Medical,0,0
74,91260,20,37476,12.12719844229383,Other,Business,0,0
77,179762,10,27283,16.37979140008739,Own,Business,0,0
71,21407,43,2769,13.27943830614652,Own,Medical,0,0
62,93568,43,43278,22.06902992223316,Rent,Education,1,0
50,78560,43,47994,14.579501606308849,Rent,Education,0,0
34,198412,13,63898,13.057972612829607,Other,Home,0,0
23,168866,33,16634,23.26582277969939,Own,Personal,0,0
21,170953,33,11965,18.552860709043156,Rent,Home,0,1
37,195426,24,28566,4.5656478689777185,Other,Business,0,0
65,111288,3,53196,6.087202607526723,Own,Medical,0,0
64,139020,25,99679,20.103825847607162,Other,Personal,0,0
44,119301,15,49285,21.22458038713895,Other,Medical,0,0
32,34390,9,56499,14.539389069076819,Own,Personal,0,0
23,47307,44,20420,14.752470240932702,Other,Business,0,0
64,44502,1,26236,16.534458145583223,Rent,Business,0,0
31,42486,34,7218,12.099662808500709,Other,Personal,0,0
77,131813,18,50892,17.644579840129794,Rent,Education,0,0
28,189330,5,75031,4.495068924027561,Mortgage,Personal,0,0
56,123920,18,65057,24.109422574449887,Mortgage,Business,1,0
26,102768,7,79609,19.253560947283198,Mortgage,Medical,0,0
43,161820,13,77907,16.51700669220716,Other,Home,1,1
33,82785,9,84130,9.275407311218055,Mortgage,Medical,1,0
22,96050,2,12226,5.701976211504771,Mortgage,Business,1,0
74,42738,37,53271,11.414888168065726,Other,Medical,0,0
69,94231,28,11046,17.216265033203342,Own,Education,1,0
78,93606,14,38117,16.57532409873155,Other,Education,1,0
27,61662,22,5965,10.800746566508145,Rent,Personal,0,0
67,138313,22,60478,16.105587058161987,Other,Medical,0,0
20,35123,17,79872,20.716210798053595,Own,Medical,1,0
30,176688,45,58277,2.6045497637649624,Mortgage,Business,0,0
60,31182,18,86379,12.36428410239634,Other,Personal,0,0
66,110369,27,60613,19.446770254736194,Mortgage,Personal,1,0
47,182403,25,18373,14.561322820657676,Rent,Medical,0,1
79,197170,9,46452,16.98395002236861,Own,Home,0,0
71,46128,46,51089,13.883557029922867,Mortgage,Medical,0,0
62,51556,3,7654,24.813114527693152,Mortgage,Medical,0,0
23,172948,1,32280,3.2562953392478793,Mortgage,Medical,1,1
34,160021,2,57141,13.294030900764678,Mortgage,Education,0,1
76,71962,6,88943,4.102580629633907,Other,Personal,1,0
62,110054,15,68894,5.67506792861212,Own,Education,0,0
68,44099,30,27583,10.809882059620023,Own,Home,0,0
70,163788,9,95242,5.577422104511208,Mortgage,Business,0,0
36,189957,18,7360,24.164804817002974,Own,Home,0,0
59,73144,27,54968,23.77616486467866,Mortgage,Personal,1,0
52,27837,16,4743,9.730521863073887,Rent,Business,0,0
63,198371,27,8159,16.71419737686663,Rent,Home,1,1
43,170231,18,33151,14.276326373657081,Rent,Personal,0,1
68,145212,36,1518,20.758500551862678,Own,Home,0,0
22,136680,22,17652,16.43124902578967,Mortgage,Business,0,0
46,126802,19,79461,2.0058064532829283,Other,Business,0,0
54,122413,12,72011,19.553010869023993,Other,Home,0,0
37,71012,12,43348,19.177506789810717,Rent,Education,0,0
66,150193,42,76422,13.723622228029063,Rent,Home,0,1
38,168178,10,78001,22.76713638436024,Own,Home,0,0
27,78123,47,77757,22.894262730879237,Other,Home,0,0
22,131825,14,25395,14.049968564201135,Own,Education,0,0
53,28720,16,3335,15.983729317520366,Rent,Medical,1,0
23,188733,49,71112,24.920007654267465,Mortgage,Business,0,0
43,172192,27,1500,8.872865400662603,Mortgage,Personal,0,1
21,170862,18,93211,9.46619657316398,Mortgage,Business,0,0
79,78655,3,9083,6.2037997612604165,Rent,Business,0,0
56,113448,21,82256,22.604939600630964,Own,Medical,0,0
56,198446,21,6543,19.123232968833122,Mortgage,Business,1,0
67,193979,36,69812,4.429785524015563,Other,Business,1,1
52,140507,38,53237,24.58064907755321,Other,Education,0,0
18,54812,33,97171,18.81211928770567,Rent,Education,0,0
41,69570,32,90716,21.562008520914414,Other,Education,0,0
74,70901,43,7613,3.107468150983621,Other,Education,1,0
53,80186,41,67863,13.614101135669856,Rent,Education,0,0
23,142066,39,41540,18.067760594721904,Own,Personal,0,0
58,148364,32,77202,14.487771445152351,Mortgage,Medical,1,1
71,56160,11,27255,17.332891711083384,Rent,Home,0,0
63,39156,1,86666,20.811103462580867,Other,Education,0,0
77,96208,27,23068,10.609752448084512,Mortgage,Medical,1,0
61,169001,9,50057,21.519379539230325,Mortgage,Home,1,1
77,115377,21,19946,5.747070409601687,Mortgage,Business,0,0
74,62863,16,21547,8.230379265606619,Rent,Business,0,0
48,85439,25,86237,2.9969492583284927,Mortgage,Medical,0,0
37,158266,2,6769,10.381816660710776,Own,Personal,1,0
41,141361,6,25883,10.737919530954768,Other,Personal,1,1
42,116176,43,62340,20.52122373576677,Rent,Medical,1,0
53,49777,7,80199,17.02200541666209,Rent,Personal,0,0
38,177255,19,36162,12.044618837580332,Mortgage,Personal,0,0
47,178517,11,89388,16.998621508346208,Other,Business,0,0
41,107201,34,86924,3.214017061860897,Mortgage,Personal,0,0
61,167270,16,34434,6.14624532842265,Mortgage,Personal,0,1
59,172483,27,23102,16.419800670560363,Rent,Medical,0,1
47,35867,40,22536,16.751436842181953,Own,Personal,0,0
39,82501,9,78891,19.805097150270825,Other,Education,1,0
45,165338,21,68770,11.26899445823285,Other,Education,0,0
24,59422,37,51388,18.618744222171593,Other,Medical,0,0
52,186280,32,51775,17.73154764888436,Other,Education,0,0
72,141544,21,32147,24.15804770250653,Own,Business,0,0
45,182285,43,51526,6.947995207767621,Rent,Medical,0,0
31,158439,36,24659,14.688629966310708,Own,Personal,0,0
73,55362,12,83096,15.840582168540795,Mortgage,Education,0,0
27,71588,26,24088,24.968901353487077,Rent,Business,0,0
33,189357,14,69464,6.6272352698329895,Own,Medical,0,0
33,146683,21,60998,14.034014459247722,Other,Medical,0,0
71,56307,29,41382,9.962262077413694,Other,Personal,0,0
48,100280,42,29184,14.095538277316995,Rent,Home,0,0
59,170939,39,21099,7.338957848371436,Own,Education,0,0
42,76523,36,70810,3.0950847038322267,Rent,Business,0,0
30,157450,33,91506,15.169005439646844,Other,Medical,0,0
23,127669,43,92280,9.72464926479914,Own,Education,0,0
61,178998,33,38739,6.184652240213974,Other,Business,0,0
26,123215,47,9389,9.450518019794776,Rent,Business,1,0
62,118707,34,18352,3.133444633298133,Rent,Medical,0,0
53,164252,41,22148,23.860171384072377,Rent,Education,0,0
73,112837,18,32828,15.36640204438499,Rent,Business,0,0
60,138070,7,69040,20.739679670981573,Rent,Medical,0,0
37,188003,38,57795,11.731718543597799,Mortgage,Education,0,0
35,175086,32,59620,22.77623735402227,Rent,Education,0,1
75,99872,43,95279,13.116319095701828,Rent,Medical,1,0
60,107736,27,95430,15.200742410615396,Other,Education,0,0
74,25470,36,97531,13.311261541441107,Rent,Home,0,0
38,166025,47,58114,18.865400804955986,Own,Business,0,0
21,189579,24,41711,15.033089784847435,Rent,Business,0,1
67,112969,35,18748,8.246775242349148,Mortgage,Education,0,0
50,111493,16,89636,5.3474092204208645,Rent,Medical,0,0
44,26523,23,34691,15.940860944308486,Other,Personal,1,0
24,198833,20,89517,13.251139115581834,Own,Education,1,1
23,51169,1,66282,4.207441024010597,Own,Personal,0,0
32,65641,30,99244,11.099201713245174,Rent,Education,1,0
35,174062,43,61360,13.839857706010433,Rent,Personal,0,1
49,49661,32,11246,21.01854437798857,Rent,Education,0,0
73,164491,29,60395,3.750324284167334,Rent,Medical,0,1
28,34457,11,33486,10.015393009658068,Other,Personal,0,0
37,87600,43,31340,20.92109082233886,Other,Home,1,0
41,123619,11,85874,16.913750430746312,Own,Medical,0,0
32,96102,48,51300,8.669041401487096,Rent,Education,0,0
65,53085,23,4086,21.442707806520776,Other,Personal,0,0
24,117064,23,92071,13.345752352941924,Other,Business,0,0
38,157202,10,15860,13.462093500140593,Own,Medical,0,1
59,125723,12,18013,24.46150880160884,Own,Personal,1,0
43,153114,26,8407,23.783679574436704,Mortgage,Medical,0,0
61,90134,7,34542,10.246251717506409,Other,Personal,1,0
73,62982,9,25935,5.233319959250894,Own,Business,1,0
31,85185,7,50079,9.490334842396162,Other,Home,0,0
74,53477,19,35111,2.701114987161925,Other,Business,0,0
54,134161,7,57550,2.477661394338998,Rent,Education,0,0
75,72709,8,76697,11.097009133782642,Rent,Medical,1,0
38,179788,6,90117,23.643455922036384,Rent,Home,0,1
35,98137,13,98813,22.04121884834078,Rent,Medical,0,1
22,56018,27,87936,13.76318518010533,Other,Personal,0,0
20,159133,1,77955,15.000206766929105,Mortgage,Education,0,1
40,159681,42,41565,2.136470425159299,Mortgage,Education,0,0
43,55371,7,20283,6.956526584176607,Mortgage,Medical,0,0
54,103021,12,67470,2.569804919490826,Other,Education,0,0
41,171877,20,87916,19.354409251993914,Mortgage,Medical,0,1
66,27857,46,80552,5.349853308609449,Other,Personal,0,0
36,162692,27,39233,21.98808335696679,Own,Personal,0,0
68,28177,34,23695,16.79645921454313,Mortgage,Medical,0,0
42,181183,22,91488,7.276629559861407,Other,Business,0,0
38,108578,45,43734,5.627567292914744,Own,Business,0,0
29,109941,14,82257,16.43536812123022,Rent,Personal,0,0
74,31826,1,2505,22.71925054649344,Own,Home,0,0
78,164962,11,6363,18.522285035030777,Own,Business,0,0
58,102428,35,49708,10.016572986877685,Mortgage,Medical,0,0
50,146044,2,44614,15.509822691178885,Rent,Personal,1,1
67,95020,4,2010,9.147518993565692,Rent,Education,0,0
70,25495,2,20861,24.980440035909155,Mortgage,Education,0,0
21,48481,46,25125,19.223301334622576,Own,Business,1,0
59,162339,18,10369,16.130777714405333,Other,Home,0,0
74,137897,1,70393,11.734960283614072,Mortgage,Business,0,0
24,157815,43,27671,16.21750267596982,Own,Home,0,0
39,123475,36,76400,9.8571694367487,Other,Business,1,0
72,199845,16,65512,2.6638913075347075,Mortgage,Education,0,1
50,77042,13,99026,11.087036014202555,Mortgage,Home,0,0
34,69476,27,76656,23.40105885033694,Rent,Education,0,0
41,48552,26,86759,16.404925179798916,Rent,Medical,1,0
78,196844,9,98686,3.930981170630737,Rent,Medical,0,1
78,194802,2,45138,22.354853108085596,Other,Personal,0,0
51,180020,35,54420,8.184121534854842,Mortgage,Education,0,1
45,89093,37,69089,7.606698340902732,Rent,Education,0,0
75,89123,24,16489,8.83309228194738,Rent,Personal,0,0
60,36535,21,60789,15.275651430897021,Mortgage,Medical,1,0
58,86490,47,70925,14.527826148981463,Other,Medical,0,0
56,66562,38,50703,13.30251635632628,Rent,Home,0,0
39,139042,46,88486,18.50334786079042,Own,Home,0,0
66,109080,29,77625,9.280367820704058,Other,Medical,0,0
34,61269,20,59228,19.987483996165917,Rent,Business,0,1
51,100674,29,4051,6.03239860270778,Own,Education,1,0
23,62462,27,39090,20.000278148771212,Rent,Home,0,0
63,154199,30,29805,17.267632420756506,Other,Business,0,0
23,43147,25,95978,17.71379111959449,Mortgage,Home,0,0
51,196600,42,45557,13.07572813392698,Mortgage,Personal,0,0
18,97095,21,3555,17.34103525165989,Other,Education,0,0
27,110925,20,51241,3.8353320708675205,Rent,Home,0,0
38,86381,0,79303,21.585675692135446,Other,Medical,0,0
22,119468,36,66994,3.2775863702158583,Own,Personal,0,0
19,83749,12,17066,5.421054727044442,Rent,Personal,0,0
39,189744,20,5721,15.266163295436435,Other,Medical,0,0
65,33731,45,78982,19.006463475503907,Mortgage,Personal,1,0
74,144647,8,7304,3.75378597996383,Other,Education,0,1
19,71024,16,43967,23.177590724813356,Rent,Home,1,0
27,136712,46,79763,24.392975922416067,Other,Personal,0,0
51,121121,20,41462,15.936853979177354,Mortgage,Education,0,0
33,23832,30,72834,13.068599473667241,Own,Medical,1,0
65,52332,38,51155,19.052084362434243,Other,Home,0,0
68,32467,21,76842,9.552219103525726,Other,Medical,0,0
78,61025,11,3589,13.345081984417448,Own,Home,0,0
56,164179,5,38078,23.07147361673123,Other,Personal,0,0
39,97994,15,55918,23.980074780555274,Mortgage,Personal,0,0
29,114202,25,14601,23.322589669177255,Own,Home,0,0
41,63481,4,8711,8.036305540168325,Mortgage,Education,0,0
64,153653,8,87900,7.346787924985558,Mortgage,Education,0,0
57,95118,45,60430,8.846283636374228,Mortgage,Education,0,0
55,144010,39,64327,12.150155584934584,Rent,Business,0,0
77,143714,13,96146,9.225850494215162,Own,Education,0,0
76,159490,43,4970,10.606894301998333,Rent,Personal,1,1
27,180185,41,70535,16.27464989877747,Rent,Business,0,0
52,104363,29,87570,19.538090573161444,Other,Education,0,0
68,143607,25,37176,18.917838560162092,Own,Personal,1,0
66,83044,44,42730,20.731742042820496,Other,Business,0,0
49,31814,28,83168,2.7402412739542497,Rent,Personal,0,0
24,119340,18,14385,3.0978771626113897,Other,Home,1,0
38,30024,46,6950,20.155808095838474,Mortgage,Personal,1,0
37,129236,7,74511,14.260812913466534,Rent,Business,0,0
43,77836,22,54009,15.297235496528767,Mortgage,Education,0,0
21,27435,41,87850,3.209497784930673,Own,Business,0,0
63,90601,34,24398,7.872217426939231,Other,Education,1,0
69,140871,30,26277,16.68214901236599,Rent,Education,1,1
39,154479,34,27761,21.76118347254555,Own,Medical,0,0
32,118943,31,65435,23.090618135172257,Mortgage,Home,0,0
73,52940,4,64944,13.50964840420688,Other,Medical,1,0
57,25666,15,32533,14.545907352978546,Other,Business,0,1
38,57122,16,73502,21.16014151458679,Rent,Medical,0,0
32,138647,31,73123,14.365365817189156,Other,Education,0,0
39,176164,37,23880,13.8877460873583,Other,Business,0,0
69,149753,31,71627,22.816932868501937,Mortgage,Medical,1,1
45,143402,19,42753,20.16845258428524,Mortgage,Personal,1,1
31,121190,47,97666,22.908668106309776,Mortgage,Home,0,0
44,120468,1,83597,7.019682259966538,Own,Personal,0,0
78,149207,19,88829,14.060636193073204,Own,Business,0,0
58,46505,46,2561,21.376858957647233,Other,Medical,1,0
57,56713,17,54205,4.556400031743506,Own,Education,0,0
75,63169,0,60810,20.27722954876112,Rent,Medical,0,0
45,97511,28,65482,6.208387818541998,Mortgage,Business,0,0
43,60522,28,70192,20.586731364662388,Own,Business,0,0
66,119397,18,88154,16.076021563807966,Other,Business,0,0
19,23880,43,87066,6.444427804151944,Mortgage,Business,1,0
42,194526,39,88408,12.887146124654425,Own,Medical,0,0
73,63539,5,29330,17.683818828597747,Mortgage,Personal,0,0
79,34799,43,17139,16.578616720321477,Own,Education,0,0
20,124843,38,33977,11.8266855133292,Other,Education,0,0
25,68784,49,5983,22.68543016518132,Own,Home,0,1
61,133034,45,40909,13.94305853322042,Own,Business,0,0
50,194405,7,65480,13.634947866159832,Own,Business,1,0
59,191900,23,50029,3.431763568653448,Mortgage,Business,0,0
69,74362,19,22329,23.208768965345655,Own,Personal,0,0
52,73997,13,37734,6.073681079602579,Own,Business,0,0
23,170145,4,43837,14.151927949040747,Own,Home,1,0
56,122399,40,75354,20.482054832207133,Mortgage,Home,0,1
69,34549,39,77454,6.955425369979796,Other,Personal,1,0
40,76920,33,67786,14.129585669329344,Other,Business,0,0
42,171388,15,5758,7.535752912136839,Other,Medical,0,0
76,177255,44,68699,19.472984949397972,Own,Medical,0,0
67,113860,6,83673,14.979846861082466,Mortgage,Education,1,0
60,44624,15,98639,21.6874447890883,Other,Personal,0,0
36,66705,6,22832,22.574834066179804,Other,Medical,0,0
22,109326,26,2868,16.92087009624416,Other,Education,0,0
68,177828,13,51665,18.68399866165572,Rent,Home,0,0
28,80390,13,42862,14.632062297397866,Mortgage,Education,0,0
73,88369,43,20728,10.841860860549806,Rent,Business,0,0
29,29589,32,94565,16.906712229479197,Own,Business,0,0
27,133012,32,40857,22.890638340208564,Other,Home,0,0
25,165188,43,29183,11.583648749923073,Own,Personal,0,0
41,93181,19,89321,9.231430606597293,Mortgage,Business,0,0
77,195858,46,19940,10.934049586709204,Own,Business,0,0
45,143711,35,6280,12.01414549486679,Own,Education,0,0
58,96425,6,3164,3.691903666487473,Other,Education,0,0
53,181358,31,93724,13.464162330004871,Mortgage,Education,0,1
54,35994,47,80624,13.369227705151372,Own,Medical,0,0
38,131915,2,19405,15.534208035732032,Rent,Home,0,0
25,142961,38,3821,10.344860700840623,Other,Personal,0,0
72,124672,28,56090,16.101474706978564,Rent,Education,0,0
26,46639,23,23516,22.198975136306668,Other,Personal,0,0
64,37205,21,11473,23.975832781388778,Own,Education,0,0
32,76677,5,47454,15.423080971244142,Other,Business,0,0
65,52930,47,43530,2.979591941317201,Own,Personal,0,0
63,93313,23,78714,24.292427937143508,Rent,Medical,0,0
57,133153,39,93554,18.234827400613895,Own,Education,0,0
35,38316,22,83633,9.727163916734,Other,Home,1,0
59,178376,37,80632,5.384627122165638,Other,Business,0,0
77,116058,9,70081,5.298628081434323,Other,Education,1,0
37,107876,15,25798,5.858121341210863,Rent,Personal,0,0
23,105366,10,1863,3.048167997117867,Mortgage,Education,1,0
29,33403,31,17148,22.749546339016966,Rent,Business,0,0
19,100052,44,87545,14.437669355028735,Own,Home,1,0
24,93495,5,55459,18.099066492418256,Own,Home,0,0
33,183004,23,84345,21.046495713171073,Rent,Home,0,1
20,116090,32,85224,20.205443145663605,Rent,Business,0,0
62,56701,11,67189,22.299929345763356,Own,Education,1,0
20,154457,26,9129,24.246856318073892,Own,Business,1,1
44,77241,37,92954,12.09862413906461,Own,Business,0,0
67,161439,17,24118,23.85771573337298,Mortgage,Education,0,0
60,85030,44,1443,18.635668811884777,Mortgage,Medical,0,0
57,197577,38,28041,3.6253683770858047,Rent,Home,0,1
55,184404,12,90379,17.681011787883946,Rent,Personal,0,1
50,186340,39,22053,17.79448317091152,Mortgage,Personal,1,1
45,176635,29,97384,22.834792967228122,Other,Education,0,1
18,125185,48,38204,10.577439046812117,Mortgage,Personal,0,0
72,56404,40,43240,15.45296450625181,Rent,Medical,0,0
25,75182,12,94749,2.280313673270078,Mortgage,Business,0,0
54,52991,33,62102,9.637730570170728,Other,Home,0,0
49,124601,35,9291,3.4316057016519617,Rent,Personal,0,0
77,198735,29,17285,14.003078373592631,Own,Personal,0,0
65,85886,24,93422,20.801295961659925,Rent,Education,0,0
60,142002,1,62589,6.748181918968586,Mortgage,Education,0,0
54,103848,35,14944,14.131144047828904,Mortgage,Business,0,0
21,175199,17,89876,6.692198639747643,Other,Home,1,1
47,77692,4,96561,4.77583476046353,Mortgage,Personal,0,0
23,57500,18,55391,13.752926214489877,Other,Business,1,0
63,53785,41,2607,3.8204182818437356,Rent,Home,0,0
71,104146,17,3953,15.509156516173755,Mortgage,Business,0,0
36,67997,31,45941,2.720761595564704,Rent,Personal,0,0
49,27170,20,72469,4.454444352972637,Own,Education,0,0
26,164375,9,77922,14.64994216620923,Own,Education,1,1
29,91743,36,62683,15.602370496675018,Other,Education,0,0
28,55187,48,71218,2.6666993921564357,Mortgage,Medical,0,0
63,152965,21,12154,15.187666124035845,Rent,Business,0,0
72,164825,12,10047,21.28555808244365,Rent,Personal,0,0
33,58090,16,89529,18.61327207776094,Mortgage,Business,0,0
18,79412,8,76874,5.017257390178369,Rent,Education,0,0
62,76030,23,15323,15.626916893963143,Mortgage,Business,0,0
72,37509,43,38693,17.461807501706907,Mortgage,Home,0,0
70,88653,13,59730,2.856317640302711,Own,Business,0,0
38,188001,45,90170,21.672996379723322,Mortgage,Medical,0,1
47,149626,7,27292,22.844150137666094,Rent,Medical,0,0
30,199363,36,46111,21.560402287331947,Mortgage,Education,0,0
51,24042,18,76453,20.966523763749606,Own,Personal,0,0
21,57201,27,76681,19.134199564600546,Own,Home,0,0
45,34016,45,96253,16.568936719485084,Other,Personal,0,0
55,45022,40,40491,17.608421114729794,Rent,Personal,1,0
75,47938,29,50336,20.54709174670461,Mortgage,Home,0,0
48,194750,6,17905,17.237464542310008,Rent,Medical,0,1
76,138171,25,31273,9.537720003687632,Rent,Education,1,1
72,81720,39,27234,10.64710534971114,Mortgage,Business,0,0
44,125514,45,79885,22.63232177256272,Own,Medical,0,0
22,153058,45,67538,2.3938079733347237,Rent,Education,0,0
42,96478,10,33573,18.072873368618488,Other,Medical,0,0
20,163233,13,94339,23.959883705779955,Rent,Home,0,1
50,171761,20,65320,18.243247909033393,Own,Personal,0,0
21,147101,7,12330,24.859975729330987,Other,Home,0,0
42,114699,2,93040,17.813532827151608,Other,Business,0,0
37,119273,27,81516,2.790349671987805,Other,Home,0,0
51,83745,28,73553,21.02122727787924,Other,Personal,0,0
43,152283,22,42353,8.54648797460434,Mortgage,Medical,0,0
79,151301,17,17011,12.259316190282142,Mortgage,Education,0,1
79,138972,34,84537,9.178114065862887,Mortgage,Business,1,1
22,199614,12,61985,8.176744442822628,Other,Medical,0,1
52,165417,11,18044,11.922331184405063,Own,Education,0,0
78,121489,46,39292,10.711283314135496,Rent,Personal,1,0
45,51819,49,6250,16.566787382379555,Other,Home,1,0
46,67779,4,24289,20.702477622712742,Own,Medical,0,0
26,112244,38,34087,8.833039023306537,Rent,Education,0,0
69,85584,10,76952,6.9155865149064,Other,Education,0,0
55,171022,10,91695,17.338591230017872,Rent,Home,1,1
67,166245,46,37368,17.417361514107977,Mortgage,Medical,0,0
23,78032,41,71815,22.72601850358195,Mortgage,Medical,0,0
36,135074,46,91693,2.3667507884261494,Mortgage,Personal,0,0
77,119273,30,62040,21.61993522867973,Own,Medical,0,0
61,48036,30,59900,13.98304997781221,Mortgage,Home,0,0
74,91356,12,16494,16.289948050958273,Own,Medical,0,0
28,165364,13,46166,4.10154313291254,Mortgage,Personal,0,1
19,23052,48,92110,11.95014345605705,Mortgage,Education,0,0
64,64377,44,26333,7.227955366486047,Mortgage,Medical,0,0
61,87819,41,34050,7.847175691897709,Own,Home,0,0
61,133689,24,98799,13.59418763754863,Rent,Medical,0,0
26,166692,32,99075,20.686486859271586,Own,Business,1,1
38,50461,32,80566,19.10696139333169,Other,Personal,0,0
41,40750,14,89257,15.592999058976938,Other,Education,0,0
51,29472,15,49070,14.406618433329742,Own,Business,1,0
39,89263,43,6166,11.82803899439327,Own,Home,0,0
20,132036,37,8121,24.372329391911887,Rent,Medical,1,0
29,45523,5,15677,14.884428747387366,Own,Personal,0,0
45,181838,43,57561,7.841227161181108,Mortgage,Medical,0,0
47,123262,24,97777,7.29208821692091,Rent,Medical,0,0
43,86060,14,82909,16.06111970782826,Own,Medical,1,0
65,29079,3,88409,14.02503312815136,Own,Medical,1,0
38,159471,3,38664,2.177049467958394,Other,Personal,0,0
45,80726,29,2293,21.091503560502925,Rent,Business,0,0
73,112906,33,23443,18.194814147345998,Other,Home,0,0
43,36532,26,50212,17.22207366259638,Own,Business,0,0
79,142689,30,85131,3.581955127046156,Rent,Personal,0,0
50,63162,31,76276,10.327284553967303,Mortgage,Home,0,0
38,154821,43,13559,23.51379199685408,Own,Education,0,0
52,31353,38,66231,21.839552550851366,Own,Business,0,0
69,132313,8,40044,8.567487570999269,Other,Personal,0,0
51,48477,40,22747,5.61235433428019,Mortgage,Personal,0,0
58,175642,7,74509,12.329023014877272,Own,Personal,0,1
68,106373,13,81869,10.1840987093562,Other,Home,1,0
64,162509,32,31129,17.691206664237797,Other,Medical,0,0
35,189176,22,1037,24.228000631939352,Own,Education,0,0
75,24551,20,98847,10.349033349598914,Rent,Home,0,0
28,88359,11,49503,3.431155971001566,Own,Home,1,0
74,163988,1,29207,22.64512219187486,Mortgage,Business,0,0
40,146150,12,34241,2.8728437955170287,Own,Education,0,0
65,192517,3,1058,23.91361563452666,Rent,Personal,1,1
39,67636,19,69172,17.285326844207916,Other,Home,0,0
34,49685,49,97171,23.658851794164832,Mortgage,Education,0,0
22,71134,47,15834,6.5921727929265,Mortgage,Business,0,0
61,108916,13,82113,2.9360952908375753,Mortgage,Medical,1,0
28,127967,29,28190,13.228829500359312,Mortgage,Education,0,0
47,114455,28,73832,12.36433853511288,Rent,Personal,0,0
32,191065,7,22383,9.624322284862306,Rent,Home,0,0
44,195405,11,25660,24.026098910940043,Rent,Medical,0,0
52,69756,40,3674,20.91942583971294,Rent,Business,1,1
50,142863,37,23820,17.216386491638644,Other,Personal,0,0
37,81192,25,86040,5.745740707670038,Own,Medical,0,0
78,68733,49,26666,18.88943838902607,Rent,Business,1,0
33,45993,1,44794,18.72128645809365,Own,Personal,0,0
51,181564,39,3076,11.776567993168172,Mortgage,Home,0,0
19,172053,13,65854,23.270075923422315,Other,Business,0,1
52,44143,5,53342,5.84049129126724,Other,Medical,0,0
57,127044,41,38555,8.148763935468278,Own,Personal,0,0
73,148406,39,56208,3.4541598027645737,Own,Education,0,0
45,89351,30,33406,20.295372038084512,Own,Personal,0,0
64,90309,16,62572,16.30046588019414,Other,Medical,0,0
56,163518,24,41262,9.24362703066874,Rent,Medical,0,0
23,181805,31,92320,5.767714262669253,Other,Education,0,0
26,139156,11,87661,2.9233987106610284,Rent,Medical,0,1
37,96000,48,24216,5.835148078396541,Mortgage,Personal,0,0
77,199704,12,69117,12.425546865766139,Rent,Business,0,0
18,41576,18,82136,7.685070287243941,Own,Personal,1,0
25,23320,43,31284,7.956590080935235,Rent,Medical,1,0
72,161822,47,21171,22.13825643335743,Rent,Education,0,0
40,123002,24,91627,13.848166489605314,Other,Education,1,0
